,code,name,17ReportX,16ReportX,2007net,2008net,16net,17net,2007roe,2008roe,16roe,17roe
249,600369,西南证券,-12.37,6.46,-5405.66,14206.25,91757.27,66880.02,0.0,157.72,4.84,3.49
250,600370,三房巷,0.76,6.48,5770.49,717.89,4653.65,4408.89,6.24,0.65,3.81,3.51
251,600371,万向德农,1.59,1.82,3628.33,3025.2,5490.92,5763.26,12.84,9.72,13.59,12.79
252,600372,中航电子,-0.92,-1.33,-58759.74,-34617.26,46041.36,54243.95,-79.0,-178.0,7.86,8.57
253,600373,中文传媒,172.14,-9.29,843.34,-13936.23,129467.41,145174.15,2.809,-60.5018,12.5,12.49
254,600375,华菱星马,1.41,3.33,3955.33,2267.2,7554.82,5585.45,8.42,4.7,2.84,2.05
255,600376,首开股份,7.45,3.33,31719.18,57071.87,190141.7,236277.78,9.18,15.52,7.52,8.87
256,600377,宁沪高速,2.24,2.15,160082.71,155401.11,334606.39,358786.19,10.45,10.03,16.06,16.06
257,600378,天科股份,2.48,0.48,2374.37,5640.87,2711.12,5888.18,6.56,14.0,3.66,7.64
258,600379,宝光股份,4.84,5.63,744.56,641.59,3614.45,3604.12,2.39,2.053,7.98,7.44
259,600380,健康元,2.94,-16.75,72507.25,-2695.69,45141.52,213304.04,28.41,-0.948,9.31,33.73
260,600381,青海春天,6.24,2.11,4991.63,11613.93,24496.09,31168.45,0.0,-,13.05,13.48
261,600382,广东明珠,3.7,1.96,8984.19,9052.8,17720.27,33211.23,13.0,11.68,6.14,6.73
262,600383,金地集团,7.09,7.49,96496.98,84085.99,630046.07,684267.64,17.94,9.49,17.84,17.62
263,600385,山东金泰,-0.74,-0.09,864.96,-2625.16,233.3,-636.58,0.0,0.0,3.19,-8.94
264,600386,北巴传媒,2.24,1.31,4591.06,8978.62,11773.41,10285.68,6.13,10.65,6.68,5.74
265,600387,海越股份,0.85,-1.11,15991.67,-3599.61,4002.59,13658.83,17.76,-4.12,3.1,10.48
266,600388,龙净环保,5.83,3.8,12429.47,17450.2,66390.73,72432.66,13.59,15.6,17.4,16.92
267,600389,江山股份,2.28,0.18,10931.19,29768.39,5238.04,24898.77,14.7,36.26,3.93,16.83
268,600391,航发科技,0.72,0.64,6534.71,6678.53,4255.0,4687.39,13.11,12.67,2.42,2.66
269,600392,盛和资源,8.7,-1.25,3869.8,2623.9,-3285.23,33654.69,8.68,5.52,-2.76,8.36
270,600396,金山股份,-7.78,1.87,11508.31,1146.59,2144.25,-89567.58,12.06,1.15,0.59,-28.43
271,600397,*ST安煤,-34.92,9.71,1976.19,-21178.3,-205618.16,-69010.06,1.919,-29.758,-81.95,-60.61
272,600398,海澜之家,22.7,35.66,14667.83,8755.9,312264.73,332887.42,10.94,5.04,34.64,32.51
273,600400,红豆股份,8.33,3.6,7301.5,4425.01,15941.77,60803.74,5.63,3.33,5.62,14.18
274,600403,大有能源,82.28,-151.2,583.87,1298.01,-196263.13,48039.15,2.22,4.69,-26.13,7.01
275,600406,国电南瑞,22.76,18.26,14239.05,17310.21,316115.02,324052.27,16.37,13.2,16.12,16.38
276,600408,*ST安泰,-1.24,-48.03,22709.74,1211.56,-58195.48,-28192.88,13.5,0.5,-46.36,-34.21
277,600409,三友化工,5.73,3.88,32941.64,19659.82,76286.0,188907.71,22.35,10.06,11.47,22.31
278,600410,华胜天成,1.28,0.18,17840.04,20213.59,3579.92,22802.79,18.88,15.27,1.2,4.7
279,600415,小商品城,4.03,1.74,36249.24,60855.23,106027.46,145936.45,27.07,20.32,10.81,13.68
280,600416,湘电股份,1.26,2.26,7265.6,5880.86,13308.0,9119.73,6.54,5.12,2.8,1.36
281,600418,江淮汽车,1.31,20.16,32845.76,5763.67,116196.57,43189.18,9.04,1.42,11.26,3.12
282,600419,天润乳业,-2.03,7.27,-4872.53,1076.45,7827.33,9912.65,-30.26,7.19,11.2,12.59
283,600420,现代制药,5.49,8.03,9403.0,5941.9,47693.37,51580.26,19.2,10.11,9.38,8.78
284,600422,昆药集团,11.36,12.68,2906.89,3211.8,40725.61,33009.66,5.19,5.44,11.9,9.15
285,600423,*ST柳化,0.49,-9.0,12497.04,9066.19,-81623.98,6155.15,11.86,6.9,-215.38,982.14
286,600425,*ST青松,0.66,-4.92,7715.25,11705.5,-57554.52,5060.42,12.43,9.08,-13.43,1.26
287,600426,华鲁恒升,3.75,2.29,32549.22,38210.54,87549.05,122205.18,17.24,17.17,11.27,14.02
288,600428,中远海特,0.22,0.03,107388.28,144822.47,5026.09,23756.05,36.17,36.55,0.56,2.52
289,600433,冠豪高新,31.18,-4.82,169.33,-2251.49,10852.5,5279.02,0.41,-5.62,4.37,2.09
290,600435,北方导航,0.38,0.26,12441.71,16724.03,4289.85,4728.26,-7.19,17.29,2.08,2.27
291,600436,片仔癀,8.48,3.81,9518.9,14086.98,53613.19,80701.87,15.37,18.93,16.2,21.16
292,600438,通威股份,11.69,9.88,17214.12,10376.24,102472.44,201204.43,14.39,10.41,14.38,16.07
293,600439,瑞贝卡,1.13,0.78,19116.55,22051.96,17160.66,21511.74,19.24,18.96,7.14,8.92
294,600444,国机通用,30.55,-0.12,547.41,-12646.67,1537.65,16725.99,1.9,-56.35,4.59,39.24
295,600446,金证股份,3.85,4.17,3428.29,5635.55,23507.89,13200.01,10.01,14.53,17.13,8.42
296,600448,华纺股份,-0.08,3.15,-8137.82,326.06,1028.0,686.02,-13.99,0.63,1.22,0.76
297,600449,宁夏建材,3.86,0.21,8741.87,26947.24,5764.99,33730.5,12.83,22.2,1.38,7.72
298,600452,涪陵电力,7.29,6.41,3105.49,2618.51,16794.64,22642.38,6.6,5.63,22.23,22.32
